Time (s) Z (um) Deflection (V)
0.073	1.2725	-1.89978
0.07336	1.2712	-1.89642
0.07372	1.2699	-1.89428
0.07408	1.2686	-1.90222
0.07444	1.2673	-1.90405
0.0748	1.266	-1.90252
0.07516	1.2647	-1.90283
0.07552	1.2634	-1.89856
0.07588	1.2621	-1.90039
0.07624	1.2608	-1.90344
0.0766	1.2595	-1.90039
0.07696	1.2582	-1.89978
0.07732	1.2569	-1.89886
0.07768	1.2556	-1.90191
0.07804	1.2543	-1.90283
0.0784	1.253	-1.90558
0.07876	1.2517	-1.90527
0.07912	1.2504	-1.90466
0.07948	1.2491	-1.90313
0.07984	1.2478	-1.90161
0.0802	1.2465	-1.90039
0.08056	1.2452	-1.89917
0.08092	1.2439	-1.89917
0.08128	1.2426	-1.89642
0.08164	1.2413	-1.89856
0.082	1.24	-1.90222
0.08236	1.2387	-1.9071
0.08272	1.2374	-1.9068
0.08308	1.2361	-1.90283
0.08344	1.2348	-1.89947
0.0838	1.2335	-1.90283
0.08416	1.2322	-1.90191
0.08452	1.2309	-1.89764
0.08488	1.2296	-1.89825
0.08524	1.2283	-1.89398
0.0856	1.227	-1.8952
0.08596	1.2257	-1.89856
0.08632	1.2244	-1.90741
0.08668	1.2231	-1.9068
0.08704	1.2218	-1.90466
0.0874	1.2205	-1.90405
0.08776	1.2192	-1.90191
0.08812	1.2179	-1.89947
0.08848	1.2166	-1.901
0.08884	1.2153	-1.89825
0.0892	1.214	-1.89703
0.08956	1.2127	-1.89581
0.08992	1.2114	-1.89734
0.09028	1.2101	-1.89917
0.09064	1.2088	-1.89856
0.091	1.2075	-1.89825
0.09136	1.2062	-1.90222
0.09172	1.2049	-1.89795
0.09208	1.2036	-1.8955
0.09244	1.2023	-1.89673
0.0928	1.201	-1.9013
0.09316	1.1997	-1.89917
0.09352	1.1984	-1.89795
0.09388	1.1971	-1.89856
0.09424	1.1958	-1.90222
0.0946	1.1945	-1.90466
0.09496	1.1932	-1.90497
0.09532	1.1919	-1.90313
0.09568	1.1906	-1.90008
0.09604	1.1893	-1.89856
0.0964	1.188	-1.89734
0.09676	1.1867	-1.89581
0.09712	1.1854	-1.89886
0.09748	1.1841	-1.90039
0.09784	1.1828	-1.90252
0.0982	1.1815	-1.90344
0.09856	1.1802	-1.901
0.09892	1.1789	-1.89917
0.09928	1.1776	-1.90283
0.09964	1.1763	-1.90313
0.1	1.175	-1.90283
0.10036	1.1737	-1.90283
0.10072	1.1724	-1.89978
0.10108	1.1711	-1.89489
0.10144	1.1698	-1.89947
0.1018	1.1685	-1.89795
0.10216	1.1672	-1.89703
0.10252	1.1659	-1.89611
0.10288	1.1646	-1.89428
0.10324	1.1633	-1.89276
0.1036	1.162	-1.89764
0.10396	1.1607	-1.89978
0.10432	1.1594	-1.90191
0.10468	1.1581	-1.90283
0.10504	1.1568	-1.90161
0.1054	1.1555	-1.90161
0.10576	1.1542	-1.89978
0.10612	1.1529	-1.90161
0.10648	1.1516	-1.90283
0.10684	1.1503	-1.89947
0.1072	1.149	-1.90039
0.10756	1.1477	-1.90344
0.10792	1.1464	-1.90436
0.10828	1.1451	-1.90039
0.10864	1.1438	-1.89642
0.109	1.1425	-1.89398
0.10936	1.1412	-1.89489
0.10972	1.1399	-1.89611
0.11008	1.1386	-1.89673
0.11044	1.1373	-1.89459
0.1108	1.136	-1.89245
0.11116	1.1347	-1.89337
0.11152	1.1334	-1.89276
0.11188	1.1321	-1.89459
0.11224	1.1308	-1.89459
0.1126	1.1295	-1.89611
0.11296	1.1282	-1.89978
0.11332	1.1269	-1.8952
0.11368	1.1256	-1.89489
0.11404	1.1243	-1.89215
0.1144	1.123	-1.89215
0.11476	1.1217	-1.89734
0.11512	1.1204	-1.89734
0.11548	1.1191	-1.89276
0.11584	1.1178	-1.89367
0.1162	1.1165	-1.89367
0.11656	1.1152	-1.89428
0.11692	1.1139	-1.89062
0.11728	1.1126	-1.88818
0.11764	1.1113	-1.88818
0.118	1.11	-1.89184
0.11836	1.1087	-1.89459
0.11872	1.1074	-1.89093
0.11908	1.1061	-1.88971
0.11944	1.1048	-1.89276
0.1198	1.1035	-1.89306
0.12016	1.1022	-1.89001
0.12052	1.1009	-1.89093
0.12088	1.0996	-1.89001
0.12124	1.0983	-1.88543
0.1216	1.097	-1.88482
0.12196	1.0957	-1.88665
0.12232	1.0944	-1.88818
0.12268	1.0931	-1.88696
0.12304	1.0918	-1.88574
0.1234	1.0905	-1.88482
0.12376	1.0892	-1.88299
0.12412	1.0879	-1.88208
0.12448	1.0866	-1.88421
0.12484	1.0853	-1.88299
0.1252	1.084	-1.88818
0.12556	1.0827	-1.89032
0.12592	1.0814	-1.89001
0.12628	1.0801	-1.88757
0.12664	1.0788	-1.88391
0.127	1.0775	-1.88269
0.12736	1.0762	-1.88513
0.12772	1.0749	-1.88482
0.12808	1.0736	-1.8833
0.12844	1.0723	-1.88299
0.1288	1.071	-1.88604
0.12916	1.0697	-1.88482
0.12952	1.0684	-1.88604
0.12988	1.0671	-1.88665
0.13024	1.0658	-1.88543
0.1306	1.0645	-1.88452
0.13096	1.0632	-1.88238
0.13132	1.0619	-1.88391
0.13168	1.0606	-1.88208
0.13204	1.0593	-1.88177
0.1324	1.058	-1.88116
0.13276	1.0567	-1.87658
0.13312	1.0554	-1.87628
0.13348	1.0541	-1.87811
0.13384	1.0528	-1.88055
0.1342	1.0515	-1.87933
0.13456	1.0502	-1.87963
0.13492	1.0489	-1.88116
0.13528	1.0476	-1.88055
0.13564	1.0463	-1.88574
0.136	1.045	-1.88421
0.13636	1.0437	-1.88391
0.13672	1.0424	-1.88513
0.13708	1.0411	-1.88055
0.13744	1.0398	-1.87567
0.1378	1.0385	-1.8775
0.13816	1.0372	-1.8836
0.13852	1.0359	-1.88482
0.13888	1.0346	-1.88055
0.13924	1.0333	-1.88208
0.1396	1.032	-1.88482
0.13996	1.0307	-1.88726
0.14032	1.0294	-1.88635
0.14068	1.0281	-1.88391
0.14104	1.0268	-1.88086
0.1414	1.0255	-1.8833
0.14176	1.0242	-1.88177
0.14212	1.0229	-1.88055
0.14248	1.0216	-1.88299
0.14284	1.0203	-1.87963
0.1432	1.019	-1.88208
0.14356	1.0177	-1.88421
0.14392	1.0164	-1.88757
0.14428	1.0151	-1.88665
0.14464	1.0138	-1.88238
0.145	1.0125	-1.88452
0.14536	1.0112	-1.88757
0.14572	1.0099	-1.88757
0.14608	1.0086	-1.88879
0.14644	1.0073	-1.89001
0.1468	1.006	-1.89001
0.14716	1.0047	-1.8894
0.14752	1.0034	-1.88696
0.14788	1.0021	-1.88849
0.14824	1.0008	-1.8891
0.1486	0.9995	-1.88574
0.14896	0.9982	-1.88787
0.14932	0.9969	-1.89215
0.14968	0.9956	-1.89703
0.15004	0.9943	-1.89215
0.1504	0.993	-1.8891
0.15076	0.9917	-1.89215
0.15112	0.9904	-1.89703
0.15148	0.9891	-1.89978
0.15184	0.9878	-1.89978
0.1522	0.9865	-1.89673
0.15256	0.9852	-1.89734
0.15292	0.9839	-1.89856
0.15328	0.9826	-1.90069
0.15364	0.9813	-1.90222
0.154	0.98	-1.89673
0.15436	0.9787	-1.89428
0.15472	0.9774	-1.89795
0.15508	0.9761	-1.90069
0.15544	0.9748	-1.89947
0.1558	0.9735	-1.89611
0.15616	0.9722	-1.89581
0.15652	0.9709	-1.90069
0.15688	0.9696	-1.90039
0.15724	0.9683	-1.89947
0.1576	0.967	-1.90466
0.15796	0.9657	-1.90283
0.15832	0.9644	-1.90374
0.15868	0.9631	-1.90558
0.15904	0.9618	-1.90588
0.1594	0.9605	-1.90649
0.15976	0.9592	-1.90558
0.16012	0.9579	-1.90069
0.16048	0.9566	-1.89642
0.16084	0.9553	-1.89734
0.1612	0.954	-1.90283
0.16156	0.9527	-1.90649
0.16192	0.9514	-1.90069
0.16228	0.9501	-1.90252
0.16264	0.9488	-1.90802
0.163	0.9475	-1.9068
0.16336	0.9462	-1.90374
0.16372	0.9449	-1.90374
0.16408	0.9436	-1.90344
0.16444	0.9423	-1.90191
0.1648	0.941	-1.90161
0.16516	0.9397	-1.90436
0.16552	0.9384	-1.90558
0.16588	0.9371	-1.90039
0.16624	0.9358	-1.89673
0.1666	0.9345	-1.90161
0.16696	0.9332	-1.90405
0.16732	0.9319	-1.90558
0.16768	0.9306	-1.9068
0.16804	0.9293	-1.90619
0.1684	0.928	-1.90832
0.16876	0.9267	-1.90863
0.16912	0.9254	-1.90466
0.16948	0.9241	-1.90558
0.16984	0.9228	-1.90436
0.1702	0.9215	-1.90039
0.17056	0.9202	-1.89611
0.17092	0.9189	-1.89947
0.17128	0.9176	-1.90466
0.17164	0.9163	-1.9071
0.172	0.915	-1.90344
0.17236	0.9137	-1.90497
0.17272	0.9124	-1.90069
0.17308	0.9111	-1.89734
0.17344	0.9098	-1.90497
0.1738	0.9085	-1.91229
0.17416	0.9072	-1.90741
0.17452	0.9059	-1.90497
0.17488	0.9046	-1.90649
0.17524	0.9033	-1.9068
0.1756	0.902	-1.90405
0.17596	0.9007	-1.89795
0.17632	0.8994	-1.89825
0.17668	0.8981	-1.89917
0.17704	0.8968	-1.89856
0.1774	0.8955	-1.90039
0.17776	0.8942	-1.90344
0.17812	0.8929	-1.90466
0.17848	0.8916	-1.90222
0.17884	0.8903	-1.90588
0.1792	0.889	-1.90985
0.17956	0.8877	-1.91168
0.17992	0.8864	-1.90466
0.18028	0.8851	-1.89978
0.18064	0.8838	-1.89734
0.181	0.8825	-1.89825
0.18136	0.8812	-1.89825
0.18172	0.8799	-1.90222
0.18208	0.8786	-1.90649
0.18244	0.8773	-1.90741
0.1828	0.876	-1.90283
0.18316	0.8747	-1.90527
0.18352	0.8734	-1.9071
0.18388	0.8721	-1.90191
0.18424	0.8708	-1.90008
0.1846	0.8695	-1.90069
0.18496	0.8682	-1.89764
0.18532	0.8669	-1.90191
0.18568	0.8656	-1.90466
